Run,PTEV,PTES,NumSlots,NumAttributes,NumDaysBefore,NumDaysAfter,EventFrequency,RuminationFrequency,Time,ChunkV,Traumatic,ChunkSimilarity,BLL,IMAGINAL-ACTIVATION,RT
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13675740.0000,0.6532,0.0000,0.5000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13671541.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13670341.0000,-0.0186,0.0000,0.3750,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13669081.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13667161.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13663380.0000,0.3147,0.0000,0.6250,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13663321.0000,0.6307,0.0000,0.3750,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13660861.0000,-0.7190,0.0000,0.6250,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13659540.0000,0.3367,0.0000,0.6250,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13657381.0000,-0.6017,0.0000,0.3750,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13657020.0000,-0.2503,0.0000,0.5000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13652701.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13623000.0000,0.6488,0.0000,0.3750,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13614301.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13595701.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13595220.0000,0.1832,0.0000,0.6250,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13593541.0000,0.6751,0.0000,0.3750,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13592581.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13590422.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13590361.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13586401.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13581361.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13580581.0000,0.6307,0.0000,0.3750,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13574761.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13574400.0000,0.6832,0.0000,0.6250,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13571761.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13568401.0000,0.4010,0.0000,0.3750,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13567861.0000,0.4010,0.0000,0.2500,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13520282.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13518841.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13514701.0000,0.6307,0.0000,0.1250,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13505341.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13503361.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13496821.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13496160.0000,0.3601,0.0000,0.3750,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13495621.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13489921.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13488662.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13451881.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13438081.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13426140.0000,0.6787,0.0000,0.5000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13424701.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13423801.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13422062.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13418222.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13417321.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13414861.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13413241.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13412641.0000,0.2872,0.0000,0.3750,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13410721.0000,0.2605,0.0000,0.5000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13403461.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13402200.0000,0.3367,0.0000,0.5000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13402080.0000,0.3367,0.0000,0.3750,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13399741.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13396502.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13394341.0000,0.1770,0.0000,0.5000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13393801.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13357081.0000,0.4286,0.0000,0.2500,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13356541.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13346641.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13337341.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13334281.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13330441.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13330202.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13327561.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13327200.0000,0.6707,0.0000,0.6250,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13326362.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13326241.0000,0.3753,0.0000,0.3750,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13321020.0000,0.3327,0.0000,0.6250,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13320721.0000,0.0623,0.0000,0.2500,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13320541.0000,0.5260,0.0000,0.5000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13318501.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13317661.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13316162.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13309801.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13308061.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13304821.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13286941.0000,0.5463,0.0000,0.6250,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13254420.0000,0.6628,0.0000,0.5000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13246381.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13245121.0000,-0.4034,0.0000,0.3750,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13244701.0000,0.5388,0.0000,0.6250,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13243081.0000,-0.4034,0.0000,0.5000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13242781.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13238941.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13238821.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13230121.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13183500.0000,0.3147,0.0000,0.6250,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13169281.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13144261.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13142461.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13138981.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13109461.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13090741.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13090441.0000,0.4698,0.0000,0.3750,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13084921.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13079700.0000,0.5856,0.0000,0.7500,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13060201.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13056241.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13054501.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13050661.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13018921.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13004401.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13003381.0000,0.6173,0.0000,0.1250,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,13003202.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12987361.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12986761.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12985501.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12981661.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12979860.0000,0.6666,0.0000,0.3750,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12979141.0000,0.6302,0.0000,0.5000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12978361.0000,0.3208,0.0000,0.3750,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12973861.0000,0.2820,0.0000,0.6250,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12973621.0000,0.0580,0.0000,0.6250,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12972361.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12969721.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12967801.0000,0.3208,0.0000,0.2500,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12965821.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12930901.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12895682.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12894121.0000,0.3634,0.0000,0.2500,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12893700.0000,-0.1053,0.0000,0.1250,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12893521.0000,0.6413,0.0000,0.6250,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12887881.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12886621.0000,0.6751,0.0000,0.3750,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12885300.0000,0.3150,0.0000,0.5000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12884581.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12877321.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12843001.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12819482.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12816721.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12814201.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12808980.0000,-0.1622,0.0000,0.5000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12807421.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12805860.0000,0.4954,0.0000,0.6250,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12802681.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12801241.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12798961.0000,0.6628,0.0000,0.5000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12797941.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12797221.0000,-0.1801,0.0000,0.3750,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12796021.0000,0.5417,0.0000,0.5000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12795721.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12794040.0000,-0.1801,0.0000,0.3750,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12793020.0000,-0.1801,0.0000,0.1250,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12792781.0000,0.6532,0.0000,0.5000,0.6000,7.5000,0.0000
0.0000,40.0000,0.2500,8.0000,6.0000,100.0000,60.0000,20.0000,0.0000,12751201.0000,0.0000,0.0000,0.0000,0.6000,7.5000,0.0000
