Run,PTEV,PTES,NumSlots,NumAttributes,NumDaysBefore,NumDaysAfter,EventFrequency,RuminationFrequency,Time,ChunkV,Traumatic,ChunkSimilarity,BLL,IMAGINAL-ACTIVATION,RT
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3435061.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3417781.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3417661.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3404701.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3390901.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3389401.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3384481.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3381901.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3381541.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3379801.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3376321.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3375301.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3374161.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3338461.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3318541.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3318121.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3311701.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3306061.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3304681.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3302341.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3300901.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3296581.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3249061.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3232141.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3230641.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3227461.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3223801.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3218340.8000,0.4359,0.0000,0.1250,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3214621.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3213841.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3211261.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3210001.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3209101.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3207361.0000,0.4914,0.0000,0.5000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3207121.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3203941.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3203161.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3149401.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3136141.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3134821.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3120661.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3118861.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3057781.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3056701.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3056581.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3045481.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3044221.0000,0.4540,0.0000,0.5000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3040861.3000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
1.0000,50.0000,0.7500,8.0000,3.0000,100.0000,60.0000,20.0000,0.0000,3039661.0000,0.0000,0.0000,0.0000,0.6000,2.5000,0.0000
