Run,Day,PTEV,PTES,StartingGamma,NumAttributes,RuminationFrequency,W,SSRI,MemoryEntropy,ChunkSimilarity,PTraumatic,CTraumatic,ChunkV
11,5,20,0.25,0.95,6,0,4,FALSE,7.076691666666667,0.010416666666666666,0,0,0.017858333333333334
11,5,20,0.25,0.95,6,0,4,TRUE,7.070175,0.10416666666666667,0,0,0.12631666666666666
11,6,20,0.25,0.9,6,0,4,FALSE,7.11206923076923,0.009615384615384616,0,0,0.04483076923076923
11,6,20,0.25,0.9,6,0,4,TRUE,7.139784615384616,0.10576923076923077,0,0,0.0589923076923077
11,6,20,0.25,0.95,6,0,4,FALSE,7.100554545454545,0.07954545454545454,0,0,-0.004472727272727272
11,6,20,0.25,0.95,6,0,4,TRUE,7.139188888888889,0,0,0,0.06475555555555555
11,7,20,0.25,0.9,6,0,4,FALSE,7.19304,0,0,0,0
11,7,20,0.25,0.9,6,0,4,TRUE,7.242766666666666,0,0,0,0
11,7,20,0.25,0.95,6,0,4,FALSE,7.189088888888889,0.041666666666666664,0,0,0.061733333333333335
11,7,20,0.25,0.95,6,0,4,TRUE,7.248466666666666,0.041666666666666664,0,0,0.1515
11,8,20,0.25,0.9,6,0,4,FALSE,7.162475,0.03125,0,0,0.04448333333333334
11,8,20,0.25,0.9,6,0,4,TRUE,7.168433333333334,0.06944444444444445,0,0,0.11446666666666666
11,8,20,0.25,0.95,6,0,4,FALSE,7.196145454545454,0.03409090909090909,0,0,0.04639090909090909
11,8,20,0.25,0.95,6,0,4,TRUE,7.121445454545454,0.10227272727272728,0,0,0.1324909090909091
11,9,20,0.25,0.9,6,0,4,FALSE,7.210027272727273,0,0,0,0
11,9,20,0.25,0.9,6,0,4,TRUE,7.16193076923077,0.07692307692307693,0,0,0.04056153846153846
11,9,20,0.25,0.95,6,0,4,FALSE,7.11785,0.041666666666666664,0,0,0.026041666666666668
11,9,20,0.25,0.95,6,0,4,TRUE,7.172984615384616,0.11538461538461539,0,0,0.06344615384615385
11,10,20,0.25,0.9,6,0,4,FALSE,7.22169,0,0,0,0
11,10,20,0.25,0.9,6,0,4,TRUE,7.241977777777778,0.041666666666666664,0,0,0.07268888888888889
11,10,20,0.25,0.95,6,0,4,FALSE,7.218125,0.03125,0,0,-0.034291666666666665
11,10,20,0.25,0.95,6,0,4,TRUE,7.25212,0.0375,0,0,0.042359999999999995
11,11,20,0.25,0.9,6,0,4,FALSE,7.122388888888889,0.05555555555555555,0,0,-0.03908888888888889
11,11,20,0.25,0.9,6,0,4,TRUE,7.131844444444445,0.041666666666666664,0,0,0.1229
11,11,20,0.25,0.95,6,0,4,FALSE,7.1322600000000005,0.025,0,0,0.04716
11,11,20,0.25,0.95,6,0,4,TRUE,7.152709090909091,0.011363636363636364,0,0,0.025063636363636364
11,12,20,0.25,0.9,6,0,4,FALSE,7.2932,0,0,0,0
11,12,20,0.25,0.9,6,0,4,TRUE,7.312055555555555,0.013888888888888888,0,0,0.04906666666666667
11,12,20,0.25,0.95,6,0,4,FALSE,7.263990909090909,0.022727272727272728,0,0,0.0028454545454545455
11,12,20,0.25,0.95,6,0,4,TRUE,7.317784615384616,0.07692307692307693,0,0,0.023976923076923076
11,13,20,0.25,0.9,6,0,4,FALSE,7.243,0.09375,0,0,0.082875
11,13,20,0.25,0.9,6,0,4,TRUE,7.295384615384616,0.009615384615384616,0,0,0.03436153846153846
11,13,20,0.25,0.95,6,0,4,FALSE,7.221571428571429,0.05357142857142857,0,0,0.03413571428571428
11,13,20,0.25,0.95,6,0,4,TRUE,7.313,0,0,0,0
11,14,20,0.25,0.9,6,0,4,FALSE,7.176053333333334,0.058333333333333334,0,0,0.10463333333333333
11,14,20,0.25,0.9,6,0,4,TRUE,7.260123076923077,0.04807692307692308,0,0,0.04067692307692308
11,14,20,0.25,0.95,6,0,4,FALSE,7.201872727272727,0,0,0,0
11,14,20,0.25,0.95,6,0,4,TRUE,7.243182352941177,0.09558823529411764,0,0,0.041976470588235296
11,15,20,0.25,0.9,6,0,4,FALSE,7.230091666666667,0,0,0,0
11,15,20,0.25,0.9,6,0,4,TRUE,7.2595833333333335,0.03125,0,0,0.006141666666666667
11,15,20,0.25,0.95,6,0,4,FALSE,7.221875,0,0,0,0
11,15,20,0.25,0.95,6,0,4,TRUE,7.245941666666667,0,0.08333333333333333,1,0.23305833333333334
11,16,20,0.25,0.9,6,0,4,FALSE,7.290142857142857,0,0,0,0
11,16,20,0.25,0.9,6,0,4,TRUE,7.329733333333333,0.03125,0,0,0.005575
11,16,20,0.25,0.95,6,0,4,FALSE,7.30557,0.075,0,0,0.02197
11,16,20,0.25,0.95,6,0,4,TRUE,7.3604,0,0,0,0
11,17,20,0.25,0.9,6,0,4,FALSE,7.2207,0.04807692307692308,0,0,0.04537692307692308
11,17,20,0.25,0.9,6,0,4,TRUE,7.289107142857143,0.07142857142857142,0,0,0.05960714285714286
11,17,20,0.25,0.95,6,0,4,FALSE,7.192228571428571,0.03571428571428571,0,0,0.03382857142857143
11,17,20,0.25,0.95,6,0,4,TRUE,7.208385714285714,0.05357142857142857,0,0,0.08038571428571428
11,18,20,0.25,0.9,6,0,4,FALSE,7.266921428571428,0.044642857142857144,0,0,0.05632857142857143
11,18,20,0.25,0.9,6,0,4,TRUE,7.330523076923077,0.009615384615384616,0,0,0.04039230769230769
11,18,20,0.25,0.95,6,0,4,FALSE,7.259154545454545,0,0,0,0
11,18,20,0.25,0.95,6,0,4,TRUE,7.31754,0.1,0,0,0.07061333333333333
11,19,20,0.25,0.9,6,0,4,FALSE,7.34308,0,0,0,0
11,19,20,0.25,0.9,6,0,4,TRUE,7.408833333333334,0,0,0,0
11,19,20,0.25,0.95,6,0,4,FALSE,7.3339375,0.015625,0,0,-0.03125
11,19,20,0.25,0.95,6,0,4,TRUE,7.358608333333334,0.020833333333333332,0,0,0.006016666666666667
11,20,20,0.25,0.9,6,0,4,FALSE,7.322111111111111,0,0,0,0
11,20,20,0.25,0.9,6,0,4,TRUE,7.32078,0.125,0,0,0.07540999999999999
11,20,20,0.25,0.95,6,0,4,FALSE,7.23062,0.075,0,0,0.15918
11,20,20,0.25,0.95,6,0,4,TRUE,7.321466666666667,0,0.08333333333333333,1,0.22526666666666664
11,21,20,0.25,0.9,6,0,4,FALSE,7.31099,0.0625,0,0,-0.013980000000000001
11,21,20,0.25,0.9,6,0,4,TRUE,7.36227,0.05,0,0,0.00243
11,21,20,0.25,0.95,6,0,4,FALSE,7.268488888888888,0,0,0,0
11,21,20,0.25,0.95,6,0,4,TRUE,7.3405375,0.015625,0,0,0.02543125
11,22,20,0.25,0.9,6,0,4,FALSE,7.275778571428571,0.0625,0,0,0.06174285714285714
11,22,20,0.25,0.9,6,0,4,TRUE,7.287646666666666,0.18333333333333332,0,0,0.13268
11,22,20,0.25,0.95,6,0,4,FALSE,7.225161111111111,0.020833333333333332,0,0,0.04265555555555556
11,22,20,0.25,0.95,6,0,4,TRUE,7.266,0.016666666666666666,0,0,0.02937333333333333
11,23,20,0.25,0.9,6,0,4,FALSE,7.328436363636364,0,0,0,0
11,23,20,0.25,0.9,6,0,4,TRUE,7.301383333333334,0,0,0,0
11,23,20,0.25,0.95,6,0,4,FALSE,7.307516666666666,0.052083333333333336,0,0,-0.03236666666666666
11,23,20,0.25,0.95,6,0,4,TRUE,7.307623529411765,0.08088235294117647,0,0,0.07651764705882354
11,24,20,0.25,0.9,6,0,4,FALSE,7.3224,0.05,0,0,0.08391
11,24,20,0.25,0.9,6,0,4,TRUE,7.314025,0.041666666666666664,0,0,0.0474
11,24,20,0.25,0.95,6,0,4,FALSE,7.27853,0,0,0,0
11,24,20,0.25,0.95,6,0,4,TRUE,7.2588,0.03409090909090909,0,0,0.030954545454545457
11,25,20,0.25,0.9,6,0,4,FALSE,7.315011111111111,0,0,0,0
11,25,20,0.25,0.9,6,0,4,TRUE,7.36965,0.0625,0,0,0.0381
11,25,20,0.25,0.95,6,0,4,FALSE,7.320053846153846,0.019230769230769232,0,0,0.018353846153846155
11,25,20,0.25,0.95,6,0,4,TRUE,7.329790909090909,0,0,0,0
11,26,20,0.25,0.9,6,0,4,FALSE,7.354775,0.09375,0,0,0.06071666666666667
11,26,20,0.25,0.9,6,0,4,TRUE,7.372433333333333,0.08333333333333333,0,0,0.04988
11,26,20,0.25,0.95,6,0,4,FALSE,7.3221799999999995,0,0,0,0
11,26,20,0.25,0.95,6,0,4,TRUE,7.36465,0.020833333333333332,0,0,-0.0035583333333333335
11,27,20,0.25,0.9,6,0,4,FALSE,7.294,0.08653846153846154,0,0,0.012684615384615384
11,27,20,0.25,0.9,6,0,4,TRUE,7.3263,0.03125,0,0,0.0193125
11,27,20,0.25,0.95,6,0,4,FALSE,7.257927272727272,0.07954545454545454,0,0,0.12326363636363637
11,27,20,0.25,0.95,6,0,4,TRUE,7.290611111111112,0.0763888888888889,0,0,0.0632111111111111
11,28,20,0.25,0.9,6,0,4,FALSE,7.398471428571429,0,0,0,0
11,28,20,0.25,0.9,6,0,4,TRUE,7.4425,0.125,0,0,-0.041975
11,28,20,0.25,0.95,6,0,4,FALSE,7.36628,0.0375,0,0,-0.00694
11,28,20,0.25,0.95,6,0,4,TRUE,7.40194,0,0,0,0
11,29,20,0.25,0.9,6,0,4,FALSE,7.444166666666667,0,0,0,0
11,29,20,0.25,0.9,6,0,4,TRUE,7.462233333333334,0,0,0,0
11,29,20,0.25,0.95,6,0,4,FALSE,7.4125499999999995,0,0,0,0
11,29,20,0.25,0.95,6,0,4,TRUE,7.418775,0,0,0,0
11,30,20,0.25,0.9,6,0,4,FALSE,7.357145454545455,0.03409090909090909,0,0,0.04705454545454545
11,30,20,0.25,0.9,6,0,4,TRUE,7.382541666666667,0,0,0,0
11,30,20,0.25,0.95,6,0,4,FALSE,7.33756,0,0,0,0.03328
11,30,20,0.25,0.95,6,0,4,TRUE,7.386646153846153,0.04807692307692308,0,0,-0.014238461538461537
11,31,20,0.25,0.9,6,0,4,FALSE,7.320525,0.125,0,0,-0.10365
11,31,20,0.25,0.9,6,0,4,TRUE,7.43382,0,0,0,0
11,31,20,0.25,0.95,6,0,4,FALSE,7.351511111111111,0.125,0,0,0.03273333333333333
11,31,20,0.25,0.95,6,0,4,TRUE,7.3243375,0.03125,0,0,0.0714875
11,32,20,0.25,0.9,6,0,4,FALSE,7.411175,0.041666666666666664,0,0,0.10068333333333333
11,32,20,0.25,0.9,6,0,4,TRUE,7.423785714285715,0,0,0,0
11,32,20,0.25,0.95,6,0,4,FALSE,7.3886,0.08333333333333333,0,0,-0.016133333333333333
11,32,20,0.25,0.95,6,0,4,TRUE,7.429125,0,0,0,0
11,33,20,0.25,0.9,6,0,4,FALSE,7.4263,0.028846153846153848,0,0,0.023238461538461538
11,33,20,0.25,0.9,6,0,4,TRUE,7.494775,0.052083333333333336,0,0,0.04371666666666666
11,33,20,0.25,0.95,6,0,4,FALSE,7.4318583333333335,0.0625,0,0,0.09417500000000001
11,33,20,0.25,0.95,6,0,4,TRUE,7.482916666666666,0,0,0,0
11,34,20,0.25,0.9,6,0,4,FALSE,7.40664,0.03333333333333333,0,0,0.027813333333333336
11,34,20,0.25,0.9,6,0,4,TRUE,7.40458,0.03125,0,0,0.032335
11,34,20,0.25,0.95,6,0,4,FALSE,7.3814714285714285,0.03571428571428571,0,0,-0.03768571428571428
11,34,20,0.25,0.95,6,0,4,TRUE,7.396686956521739,0.07608695652173914,0.043478260869565216,1,0.18020434782608696
11,35,20,0.25,0.9,6,0,4,FALSE,7.403214285714286,0.08928571428571429,0,0,0.10862857142857144
11,35,20,0.25,0.9,6,0,4,TRUE,7.46725,0.0625,0,0,0.066375
11,35,20,0.25,0.95,6,0,4,FALSE,7.418809090909091,0,0,0,0
11,35,20,0.25,0.95,6,0,4,TRUE,7.432223076923077,0.08653846153846154,0,0,0.08837692307692308
11,36,20,0.25,0.9,6,0,4,FALSE,7.412555555555556,0.041666666666666664,0,0,0.05373333333333333
11,36,20,0.25,0.9,6,0,4,TRUE,7.4171125,0.09375,0,0,0.16935
11,36,20,0.25,0.95,6,0,4,FALSE,7.380766666666666,0.06944444444444445,0,0,0.11867777777777778
11,36,20,0.25,0.95,6,0,4,TRUE,7.470916666666667,0,0,0,0
11,37,20,0.25,0.9,6,0,4,FALSE,7.350335714285714,0.13392857142857142,0,0,0.12695714285714285
11,37,20,0.25,0.9,6,0,4,TRUE,7.3932529411764705,0.10294117647058823,0,0,0.043658823529411764
11,37,20,0.25,0.95,6,0,4,FALSE,7.41463,0.025,0,0,0.06502
11,37,20,0.25,0.95,6,0,4,TRUE,7.351057142857143,0.11607142857142858,0,0,0.07457142857142857
11,38,20,0.25,0.9,6,0,4,FALSE,7.456655555555556,0.06944444444444445,0,0,-0.015244444444444442
11,38,20,0.25,0.9,6,0,4,TRUE,7.47722,0.1375,0,0,0.12642
11,38,20,0.25,0.95,6,0,4,FALSE,7.414341666666667,0.041666666666666664,0,0,0.042791666666666665
11,38,20,0.25,0.95,6,0,4,TRUE,7.4340142857142855,0,0,0,0
11,39,20,0.25,0.9,6,0,4,FALSE,7.3641125,0.1875,0,0,0.03435
11,39,20,0.25,0.9,6,0,4,TRUE,7.445255555555556,0.041666666666666664,0,0,0.045533333333333335
11,39,20,0.25,0.95,6,0,4,FALSE,7.42175,0.0625,0,0,0.106975
11,39,20,0.25,0.95,6,0,4,TRUE,7.44409,0.05,0,0,-0.0037400000000000003
11,40,20,0.25,0.9,6,0,4,FALSE,7.402826666666667,0.1,0,0,0.01072
11,40,20,0.25,0.9,6,0,4,TRUE,7.435433333333333,0.11666666666666667,0,0,0.09493333333333334
11,40,20,0.25,0.95,6,0,4,FALSE,7.324638461538462,0.09615384615384616,0,0,0.05758461538461538
11,40,20,0.25,0.95,6,0,4,TRUE,7.392747368421053,0.06578947368421052,0,0,0.009052631578947368
11,41,20,0.25,0.9,6,0,4,FALSE,7.418607142857143,0.026785714285714284,0,0,0.03629285714285714
11,41,20,0.25,0.9,6,0,4,TRUE,7.442315789473684,0.019736842105263157,0,0,-0.05795263157894737
11,41,20,0.25,0.95,6,0,4,FALSE,7.3821312500000005,0.0234375,0,0,0.0738
11,41,20,0.25,0.95,6,0,4,TRUE,7.422807692307693,0,0,0,0
11,42,20,0.25,0.9,6,0,4,FALSE,7.525216666666667,0.041666666666666664,0,0,0.006583333333333333
11,42,20,0.25,0.9,6,0,4,TRUE,7.53108,0,0,0,0
11,42,20,0.25,0.95,6,0,4,FALSE,7.495946666666667,0,0,0,0
11,42,20,0.25,0.95,6,0,4,TRUE,7.535425,0,0,0,0
11,43,20,0.25,0.9,6,0,4,FALSE,7.359015384615384,0.019230769230769232,0,0,0.030592307692307693
11,43,20,0.25,0.9,6,0,4,TRUE,7.406672727272728,0.022727272727272728,0,0,0.08346363636363636
11,43,20,0.25,0.95,6,0,4,FALSE,7.34385625,0.046875,0,0,0.01060625
11,43,20,0.25,0.95,6,0,4,TRUE,7.3623375,0.03125,0,0,0.0455375
11,44,20,0.25,0.9,6,0,4,FALSE,7.4418375,0,0,0,0
11,44,20,0.25,0.9,6,0,4,TRUE,7.450288888888889,0.05555555555555555,0,0,0.04132222222222222
11,44,20,0.25,0.95,6,0,4,FALSE,7.427405882352941,0.08823529411764706,0,0,0.0906235294117647
11,44,20,0.25,0.95,6,0,4,TRUE,7.449190909090909,0.011363636363636364,0,0,0.006736363636363637
11,45,20,0.25,0.9,6,0,4,FALSE,7.485138461538462,0.038461538461538464,0,0,0.041499999999999995
11,45,20,0.25,0.9,6,0,4,TRUE,7.47354375,0.0546875,0,0,0.04775
11,45,20,0.25,0.95,6,0,4,FALSE,7.45102,0.058333333333333334,0,0,0.004726666666666668
11,45,20,0.25,0.95,6,0,4,TRUE,7.532366666666666,0.020833333333333332,0.08333333333333333,1,0.2107
11,46,20,0.25,0.9,6,0,4,FALSE,7.486791666666667,0.07291666666666667,0,0,0.07125000000000001
11,46,20,0.25,0.9,6,0,4,TRUE,7.4725874999999995,0.125,0,0,0.05880625
11,46,20,0.25,0.95,6,0,4,FALSE,7.42385,0.052083333333333336,0,0,0.012708333333333334
11,46,20,0.25,0.95,6,0,4,TRUE,7.503375,0,0,0,0
11,47,20,0.25,0.9,6,0,4,FALSE,7.567645454545454,0,0,0,0
11,47,20,0.25,0.9,6,0,4,TRUE,7.576430769230769,0,0,0,0
11,47,20,0.25,0.95,6,0,4,FALSE,7.53844,0.15,0,0,0.10035000000000001
11,47,20,0.25,0.95,6,0,4,TRUE,7.586666666666667,0.08333333333333333,0,0,0.013522222222222222
11,48,20,0.25,0.9,6,0,4,FALSE,7.5470500000000005,0.0625,0,0,-0.0051375
11,48,20,0.25,0.9,6,0,4,TRUE,7.5405,0.075,0,0,-0.011569999999999997
11,48,20,0.25,0.95,6,0,4,FALSE,7.530883333333333,0,0,0,0
11,48,20,0.25,0.95,6,0,4,TRUE,7.548816666666666,0.08333333333333333,0,0,0.001783333333333322
11,49,20,0.25,0.9,6,0,4,FALSE,7.56688,0.05,0,0,0.07200666666666668
11,49,20,0.25,0.9,6,0,4,TRUE,7.587853333333333,0.06666666666666667,0,0,0.030279999999999998
11,49,20,0.25,0.95,6,0,4,FALSE,7.546386666666667,0.075,0,0,0.03913333333333333
11,49,20,0.25,0.95,6,0,4,TRUE,7.573192307692308,0,0,0,0
11,50,20,0.25,0.9,6,0,4,FALSE,7.6155333333333335,0.041666666666666664,0,0,0.07801666666666666
11,50,20,0.25,0.9,6,0,4,TRUE,7.5779,0.06944444444444445,0,0,0.05697777777777778
11,50,20,0.25,0.95,6,0,4,FALSE,7.487755555555555,0.1527777777777778,0,0,0.16107777777777776
11,50,20,0.25,0.95,6,0,4,TRUE,7.572054545454545,0.07954545454545454,0,0,0.07923636363636365
11,51,20,0.25,0.9,6,0,4,FALSE,7.4701625,0.09375,0,0,0.1006875
11,51,20,0.25,0.9,6,0,4,TRUE,7.566630769230769,0,0,0,0
11,51,20,0.25,0.95,6,0,4,FALSE,7.474407142857143,0.11607142857142858,0,0,0.11878571428571429
11,51,20,0.25,0.95,6,0,4,TRUE,7.464,0,0,0,0
11,52,20,0.25,0.9,6,0,4,FALSE,7.5551076923076925,0.019230769230769232,0,0,0.01963076923076923
11,52,20,0.25,0.9,6,0,4,TRUE,7.575206666666666,0.025,0,0,-0.03455333333333333
11,52,20,0.25,0.95,6,0,4,FALSE,7.521991666666667,0.020833333333333332,0,0,0.0223
11,52,20,0.25,0.95,6,0,4,TRUE,7.5595727272727276,0,0,0,0
11,53,20,0.25,0.9,6,0,4,FALSE,7.505466666666667,0.07738095238095238,0.047619047619047616,1,0.189
11,53,20,0.25,0.9,6,0,4,TRUE,7.507265,0.08125,0,0,0.100005
11,53,20,0.25,0.95,6,0,4,FALSE,7.433983333333334,0.13194444444444445,0,0,0.14957777777777778
11,53,20,0.25,0.95,6,0,4,TRUE,7.503644444444444,0.09722222222222222,0,0,0.06057777777777778
11,54,20,0.25,0.9,6,0,4,FALSE,7.505716666666666,0.0625,0,0,0.03258333333333333
11,54,20,0.25,0.9,6,0,4,TRUE,7.6111875,0,0,0,0
11,54,20,0.25,0.95,6,0,4,FALSE,7.45748,0,0,0,0
11,54,20,0.25,0.95,6,0,4,TRUE,7.4801375,0.046875,0,0,0.011725
11,55,20,0.25,0.9,6,0,4,FALSE,7.5683625,0.015625,0,0,0.0715375
11,55,20,0.25,0.9,6,0,4,TRUE,7.6153272727272725,0,0,0,0
11,55,20,0.25,0.95,6,0,4,FALSE,7.538706666666667,0.058333333333333334,0,0,0.07508666666666666
11,55,20,0.25,0.95,6,0,4,TRUE,7.592778571428571,0.008928571428571428,0,0,-0.02617142857142857
11,56,20,0.25,0.9,6,0,4,FALSE,7.540054545454545,0.10227272727272728,0,0,-0.04107272727272727
11,56,20,0.25,0.9,6,0,4,TRUE,7.5932916666666666,0.020833333333333332,0,0,0.04253333333333333
11,56,20,0.25,0.95,6,0,4,FALSE,7.505375,0.0546875,0,0,-0.057168750000000004
11,56,20,0.25,0.95,6,0,4,TRUE,7.555445454545454,0,0,0,0
11,57,20,0.25,0.9,6,0,4,FALSE,7.5847,0.075,0,0,0.02205
11,57,20,0.25,0.9,6,0,4,TRUE,7.689114285714285,0,0,0,0
11,57,20,0.25,0.95,6,0,4,FALSE,7.60307,0.0375,0,0,0.017730000000000003
11,57,20,0.25,0.95,6,0,4,TRUE,7.66044,0,0,0,0
11,58,20,0.25,0.9,6,0,4,FALSE,7.4434625,0.1015625,0,0,0.1335
11,58,20,0.25,0.9,6,0,4,TRUE,7.56121875,0.0625,0,0,0.102425
11,58,20,0.25,0.95,6,0,4,FALSE,7.46485,0.0625,0,0,0.08541666666666667
11,58,20,0.25,0.95,6,0,4,TRUE,7.562817647058823,0.051470588235294115,0,0,0.01948823529411765
11,59,20,0.25,0.9,6,0,4,FALSE,7.48308,0.05,0,0,0.0961
11,59,20,0.25,0.9,6,0,4,TRUE,7.54420625,0.046875,0,0,0.094525
11,59,20,0.25,0.95,6,0,4,FALSE,7.4388125,0.1015625,0,0,0.16276875000000002
11,59,20,0.25,0.95,6,0,4,TRUE,7.5343,0.07954545454545454,0,0,0.08331818181818182
12,-19,20,0.25,0.9,6,0,4,FALSE,6.864141666666667,0.125,0,0,0.10013333333333334
12,-19,20,0.25,0.9,6,0,4,TRUE,6.8795874999999995,0.03125,0,0,0.03275
12,-19,20,0.25,0.95,6,0,4,FALSE,6.886142857142857,0,0,0,0
12,-19,20,0.25,0.95,6,0,4,TRUE,6.8611625,0.125,0,0,0.1351
12,-18,20,0.25,0.9,6,0,4,FALSE,6.773861538461539,0.0673076923076923,0,0,0.16473846153846153
12,-18,20,0.25,0.9,6,0,4,TRUE,6.812461111111111,0.034722222222222224,0,0,0.021683333333333336
12,-18,20,0.25,0.95,6,0,4,FALSE,6.82734375,0.015625,0,0,0.039475
12,-18,20,0.25,0.95,6,0,4,TRUE,6.85164,0,0,0,0
12,-17,20,0.25,0.9,6,0,4,FALSE,6.96134,0.0375,0,0,0.03888
12,-17,20,0.25,0.9,6,0,4,TRUE,6.958169230769231,0.028846153846153848,0,0,0.03256153846153846
12,-17,20,0.25,0.95,6,0,4,FALSE,6.9534,0.027777777777777776,0,0,0.05285555555555556
12,-17,20,0.25,0.95,6,0,4,TRUE,6.95542,0.0875,0,0,0.07005
12,-16,20,0.25,0.9,6,0,4,FALSE,6.883323076923077,0,0,0,0
12,-16,20,0.25,0.9,6,0,4,TRUE,6.953838461538462,0.019230769230769232,0,0,0.040969230769230765
12,-16,20,0.25,0.95,6,0,4,FALSE,6.872411764705882,0.051470588235294115,0,0,0.004470588235294122
12,-16,20,0.25,0.95,6,0,4,TRUE,6.905123076923077,0,0,0,0
12,-15,20,0.25,0.9,6,0,4,FALSE,6.87271,0.025,0,0,0.02302
12,-15,20,0.25,0.9,6,0,4,TRUE,6.825185714285714,0.07142857142857142,0,0,-0.006035714285714287
12,-15,20,0.25,0.95,6,0,4,FALSE,6.84732,0.05,0,0,0.00612
12,-15,20,0.25,0.95,6,0,4,TRUE,6.792638461538462,0.10576923076923077,0,0,0.05305384615384615
12,-14,20,0.25,0.9,6,0,4,FALSE,6.88339090909091,0.011363636363636364,0,0,0.009409090909090909
12,-14,20,0.25,0.9,6,0,4,TRUE,6.95025,0.05,0,0,0.060329999999999995
12,-14,20,0.25,0.95,6,0,4,FALSE,6.903566666666666,0.020833333333333332,0,0,0.039108333333333335
12,-14,20,0.25,0.95,6,0,4,TRUE,7.0075,0,0,0,0
12,-13,20,0.25,0.9,6,0,4,FALSE,6.9599,0,0,0,0
12,-13,20,0.25,0.9,6,0,4,TRUE,6.9993,0.109375,0,0,0.13747500000000001
12,-13,20,0.25,0.95,6,0,4,FALSE,6.819425,0.08333333333333333,0,0,0.08219166666666666
12,-13,20,0.25,0.95,6,0,4,TRUE,6.878909090909091,0.045454545454545456,0,0,0.08990909090909091
12,-12,20,0.25,0.9,6,0,4,FALSE,6.970136363636364,0.045454545454545456,0,0,0.039818181818181815
12,-12,20,0.25,0.9,6,0,4,TRUE,7.000308333333334,0.020833333333333332,0,0,0.03795833333333334
12,-12,20,0.25,0.95,6,0,4,FALSE,6.937492307692308,0.15384615384615385,0,0,0.22008461538461538
12,-12,20,0.25,0.95,6,0,4,TRUE,6.934814285714285,0.10714285714285714,0,0,0.06995714285714286
12,-11,20,0.25,0.9,6,0,4,FALSE,6.9922545454545455,0.022727272727272728,0,0,0.04335454545454545
12,-11,20,0.25,0.9,6,0,4,TRUE,6.9541,0.05,0,0,0.10322
12,-11,20,0.25,0.95,6,0,4,FALSE,6.898492857142857,0.044642857142857144,0,0,0.06037857142857143
12,-11,20,0.25,0.95,6,0,4,TRUE,6.98675,0.075,0,0,-0.007890000000000003
12,-10,20,0.25,0.9,6,0,4,FALSE,6.99098,0,0,0,0
12,-10,20,0.25,0.9,6,0,4,TRUE,6.961811111111111,0.027777777777777776,0,0,0.11681111111111112
12,-10,20,0.25,0.95,6,0,4,FALSE,6.9269099999999995,0,0,0,0
12,-10,20,0.25,0.95,6,0,4,TRUE,6.907533333333333,0.041666666666666664,0,0,0.06864444444444444
12,-9,20,0.25,0.9,6,0,4,FALSE,7.022122222222222,0,0,0,0
12,-9,20,0.25,0.9,6,0,4,TRUE,6.992628571428572,0.03571428571428571,0,0,0.01710714285714286
12,-9,20,0.25,0.95,6,0,4,FALSE,6.985254545454546,0,0,0,0
12,-9,20,0.25,0.95,6,0,4,TRUE,6.998618181818181,0.03409090909090909,0,0,0.016245454545454546
12,-8,20,0.25,0.9,6,0,4,FALSE,6.9298125,0.046875,0,0,0.0093625
12,-8,20,0.25,0.9,6,0,4,TRUE,6.914072727272727,0.045454545454545456,0,0,0.036899999999999995
12,-8,20,0.25,0.95,6,0,4,FALSE,6.871142105263158,0.10526315789473684,0,0,0.10746315789473684
12,-8,20,0.25,0.95,6,0,4,TRUE,6.89466,0.008333333333333333,0,0,0.0424
12,-7,20,0.25,0.9,6,0,4,FALSE,6.99712,0,0,0,0
12,-7,20,0.25,0.9,6,0,4,TRUE,7.01172,0.05,0,0,0.04471
12,-7,20,0.25,0.95,6,0,4,FALSE,6.973716666666666,0.010416666666666666,0,0,0.038975
12,-7,20,0.25,0.95,6,0,4,TRUE,7.042477777777778,0,0,0,0
12,-6,20,0.25,0.9,6,0,4,FALSE,6.807676470588235,0.14705882352941177,0,0,0.23638823529411765
12,-6,20,0.25,0.9,6,0,4,TRUE,6.886278571428571,0.0625,0,0,0.06323571428571428
12,-6,20,0.25,0.95,6,0,4,FALSE,6.897975,0.052083333333333336,0,0,0.058883333333333336
12,-6,20,0.25,0.95,6,0,4,TRUE,6.841375,0.09375,0,0,0.12047500000000001
12,-5,20,0.25,0.9,6,0,4,FALSE,7.043475,0.09375,0,0,0.0626
12,-5,20,0.25,0.9,6,0,4,TRUE,7.093290909090909,0.011363636363636364,0,0,0.05781818181818182
12,-5,20,0.25,0.95,6,0,4,FALSE,7.041041666666667,0,0,0,0
12,-5,20,0.25,0.95,6,0,4,TRUE,7.0673,0.045454545454545456,0,0,0.046
12,-4,20,0.25,0.9,6,0,4,FALSE,6.972223076923077,0,0,0,0
12,-4,20,0.25,0.9,6,0,4,TRUE,6.940614285714286,0.026785714285714284,0,0,0.012521428571428572
12,-4,20,0.25,0.95,6,0,4,FALSE,6.867291666666667,0.125,0,0,0.12578333333333333
12,-4,20,0.25,0.95,6,0,4,TRUE,7.00266,0.0625,0,0,0.08959
12,-3,20,0.25,0.9,6,0,4,FALSE,7.02143125,0.0859375,0,0,0.07999375
12,-3,20,0.25,0.9,6,0,4,TRUE,7.05155,0.044642857142857144,0,0,0.020264285714285714
