Run,PTEV,PTES,Gamma,NumSlots,NumAttributes,MemorySize,MemoryEntropy,NumDaysBefore,NumDaysAfter,EventFrequency,RuminationFrequency,Time,ChunkV,Traumatic,ChunkSimilarity,BLL,IMAGINAL-ACTIVATION,RT
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6112,100.0000,60.0000,20.0000,0.0000,13752721.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6341,100.0000,60.0000,20.0000,0.0000,13751641.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6807,100.0000,60.0000,20.0000,0.0000,13750382.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6745,100.0000,60.0000,20.0000,0.0000,13747381.0000,0.4886,0.0000,0.3750,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6954,100.0000,60.0000,20.0000,0.0000,13745101.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6606,100.0000,60.0000,20.0000,0.0000,13710481.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5671,100.0000,60.0000,20.0000,0.0000,13675741.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5589,100.0000,60.0000,20.0000,0.0000,13672861.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5239,100.0000,60.0000,20.0000,0.0000,13671962.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5626,100.0000,60.0000,20.0000,0.0000,13671541.0000,0.2170,0.0000,0.2500,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5453,100.0000,60.0000,20.0000,0.0000,13670341.0000,0.4677,0.0000,0.5000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6019,100.0000,60.0000,20.0000,0.0000,13667161.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5875,100.0000,60.0000,20.0000,0.0000,13659542.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5267,100.0000,60.0000,20.0000,0.0000,13657381.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4891,100.0000,60.0000,20.0000,0.0000,13623001.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4400,100.0000,60.0000,20.0000,0.0000,13595701.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4543,100.0000,60.0000,20.0000,0.0000,13593541.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4563,100.0000,60.0000,20.0000,0.0000,13592580.0000,0.3935,0.0000,0.3750,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4702,100.0000,60.0000,20.0000,0.0000,13591860.0000,0.4276,0.0000,0.3750,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4145,100.0000,60.0000,20.0000,0.0000,13590540.0000,0.4655,0.0000,0.2500,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.2697,100.0000,60.0000,20.0000,0.0000,13590422.0000,0.4542,0.0000,0.7500,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6404,100.0000,60.0000,20.0000,0.0000,13590361.0000,0.0162,0.0000,0.7500,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6179,100.0000,60.0000,20.0000,0.0000,13586401.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5884,100.0000,60.0000,20.0000,0.0000,13582921.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6082,100.0000,60.0000,20.0000,0.0000,13578361.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5891,100.0000,60.0000,20.0000,0.0000,13576441.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5608,100.0000,60.0000,20.0000,0.0000,13574761.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6722,100.0000,60.0000,20.0000,0.0000,13571761.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6663,100.0000,60.0000,20.0000,0.0000,13567861.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6890,100.0000,60.0000,20.0000,0.0000,13567741.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6202,100.0000,60.0000,20.0000,0.0000,13518841.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5845,100.0000,60.0000,20.0000,0.0000,13507201.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4735,100.0000,60.0000,20.0000,0.0000,13505581.0000,0.2393,0.0000,0.7500,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6144,100.0000,60.0000,20.0000,0.0000,13505341.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6156,100.0000,60.0000,20.0000,0.0000,13503361.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6207,100.0000,60.0000,20.0000,0.0000,13502640.0000,-0.4496,0.0000,0.3750,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5477,100.0000,60.0000,20.0000,0.0000,13496821.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5289,100.0000,60.0000,20.0000,0.0000,13496161.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6165,100.0000,60.0000,20.0000,0.0000,13495621.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5419,100.0000,60.0000,20.0000,0.0000,13489141.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6572,100.0000,60.0000,20.0000,0.0000,13482061.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6180,100.0000,60.0000,20.0000,0.0000,13456020.0000,0.5014,0.0000,0.2500,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6175,100.0000,60.0000,20.0000,0.0000,13451881.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4577,100.0000,60.0000,20.0000,0.0000,13438381.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6089,100.0000,60.0000,20.0000,0.0000,13438081.0000,0.1084,0.0000,0.7500,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5477,100.0000,60.0000,20.0000,0.0000,13426141.0000,-0.2680,0.0000,0.6250,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5432,100.0000,60.0000,20.0000,0.0000,13424701.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5494,100.0000,60.0000,20.0000,0.0000,13422781.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5213,100.0000,60.0000,20.0000,0.0000,13418222.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5343,100.0000,60.0000,20.0000,0.0000,13413241.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5818,100.0000,60.0000,20.0000,0.0000,13410721.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4780,100.0000,60.0000,20.0000,0.0000,13403461.0000,0.5384,0.0000,0.3750,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4210,100.0000,60.0000,20.0000,0.0000,13402081.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5650,100.0000,60.0000,20.0000,0.0000,13401961.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5853,100.0000,60.0000,20.0000,0.0000,13398601.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4966,100.0000,60.0000,20.0000,0.0000,13357082.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5023,100.0000,60.0000,20.0000,0.0000,13338961.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.3644,100.0000,60.0000,20.0000,0.0000,13328161.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4814,100.0000,60.0000,20.0000,0.0000,13327561.0000,0.3612,0.0000,0.2500,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5053,100.0000,60.0000,20.0000,0.0000,13326781.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5653,100.0000,60.0000,20.0000,0.0000,13326241.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.3805,100.0000,60.0000,20.0000,0.0000,13321021.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5241,100.0000,60.0000,20.0000,0.0000,13318441.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5665,100.0000,60.0000,20.0000,0.0000,13317541.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5775,100.0000,60.0000,20.0000,0.0000,13316162.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6140,100.0000,60.0000,20.0000,0.0000,13315741.0000,-0.9744,0.0000,0.3750,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6385,100.0000,60.0000,20.0000,0.0000,13307881.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6491,100.0000,60.0000,20.0000,0.0000,13286941.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5761,100.0000,60.0000,20.0000,0.0000,13254422.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4830,100.0000,60.0000,20.0000,0.0000,13246381.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4789,100.0000,60.0000,20.0000,0.0000,13245122.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5308,100.0000,60.0000,20.0000,0.0000,13244701.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4691,100.0000,60.0000,20.0000,0.0000,13243081.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4806,100.0000,60.0000,20.0000,0.0000,13242781.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6022,100.0000,60.0000,20.0000,0.0000,13242240.0000,0.5307,0.0000,0.5000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6472,100.0000,60.0000,20.0000,0.0000,13235641.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6395,100.0000,60.0000,20.0000,0.0000,13232282.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5113,100.0000,60.0000,20.0000,0.0000,13170361.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5647,100.0000,60.0000,20.0000,0.0000,13169281.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5807,100.0000,60.0000,20.0000,0.0000,13165741.0000,0.3624,0.0000,0.6250,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4758,100.0000,60.0000,20.0000,0.0000,13155421.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.3852,100.0000,60.0000,20.0000,0.0000,13152721.0000,0.2179,0.0000,0.6250,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4698,100.0000,60.0000,20.0000,0.0000,13151581.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4357,100.0000,60.0000,20.0000,0.0000,13150561.0000,0.1922,0.0000,0.5000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5966,100.0000,60.0000,20.0000,0.0000,13148521.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5905,100.0000,60.0000,20.0000,0.0000,13147202.0000,0.3032,0.0000,0.5000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5807,100.0000,60.0000,20.0000,0.0000,13144261.0000,0.1619,0.0000,0.5000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6132,100.0000,60.0000,20.0000,0.0000,13109461.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5455,100.0000,60.0000,20.0000,0.0000,13092961.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5260,100.0000,60.0000,20.0000,0.0000,13090741.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5063,100.0000,60.0000,20.0000,0.0000,13072261.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.3663,100.0000,60.0000,20.0000,0.0000,13069021.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.3813,100.0000,60.0000,20.0000,0.0000,13068421.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5049,100.0000,60.0000,20.0000,0.0000,13067881.0000,0.3318,0.0000,0.5000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6029,100.0000,60.0000,20.0000,0.0000,13067461.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6002,100.0000,60.0000,20.0000,0.0000,13060201.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5659,100.0000,60.0000,20.0000,0.0000,13056241.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5962,100.0000,60.0000,20.0000,0.0000,13054621.0000,0.5359,0.0000,0.5000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6133,100.0000,60.0000,20.0000,0.0000,13054501.0000,0.3657,0.0000,0.6250,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5674,100.0000,60.0000,20.0000,0.0000,13022221.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5596,100.0000,60.0000,20.0000,0.0000,13018921.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4261,100.0000,60.0000,20.0000,0.0000,13004401.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.3316,100.0000,60.0000,20.0000,0.0000,13003381.0000,-0.0424,0.0000,0.2500,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5189,100.0000,60.0000,20.0000,0.0000,13003320.0000,-0.1327,0.0000,0.3750,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5570,100.0000,60.0000,20.0000,0.0000,13003202.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5005,100.0000,60.0000,20.0000,0.0000,12986701.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5303,100.0000,60.0000,20.0000,0.0000,12985501.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4979,100.0000,60.0000,20.0000,0.0000,12981661.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5062,100.0000,60.0000,20.0000,0.0000,12979860.0000,0.5100,0.0000,0.7500,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5328,100.0000,60.0000,20.0000,0.0000,12978361.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5718,100.0000,60.0000,20.0000,0.0000,12967441.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5839,100.0000,60.0000,20.0000,0.0000,12965820.0000,0.2456,0.0000,0.2500,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5736,100.0000,60.0000,20.0000,0.0000,12964381.0000,0.5461,0.0000,0.5000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6058,100.0000,60.0000,20.0000,0.0000,12962882.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5528,100.0000,60.0000,20.0000,0.0000,12930901.0000,0.4967,0.0000,0.5000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5411,100.0000,60.0000,20.0000,0.0000,12920881.0000,0.4015,0.0000,0.7500,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.3748,100.0000,60.0000,20.0000,0.0000,12904021.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,6.9103,100.0000,60.0000,20.0000,0.0000,12902581.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.3096,100.0000,60.0000,20.0000,0.0000,12902521.0000,0.3162,0.0000,0.2500,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5074,100.0000,60.0000,20.0000,0.0000,12902401.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.3869,100.0000,60.0000,20.0000,0.0000,12894121.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.3992,100.0000,60.0000,20.0000,0.0000,12893701.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4981,100.0000,60.0000,20.0000,0.0000,12893521.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4656,100.0000,60.0000,20.0000,0.0000,12890281.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4105,100.0000,60.0000,20.0000,0.0000,12887881.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4547,100.0000,60.0000,20.0000,0.0000,12886621.0000,-0.0603,0.0000,0.2500,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4053,100.0000,60.0000,20.0000,0.0000,12885301.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.4450,100.0000,60.0000,20.0000,0.0000,12884580.0000,-0.0518,0.0000,0.2500,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.3891,100.0000,60.0000,20.0000,0.0000,12882900.0000,-0.0667,0.0000,0.5000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.3787,100.0000,60.0000,20.0000,0.0000,12882241.0000,-0.0740,0.0000,0.5000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5364,100.0000,60.0000,20.0000,0.0000,12881881.0000,-0.0826,0.0000,0.5000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.5752,100.0000,60.0000,20.0000,0.0000,12881221.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.8000,8.0000,4.0000,NIL,7.6022,100.0000,60.0000,20.0000,0.0000,12875221.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
