Run,PTEV,PTES,Gamma,NumSlots,NumAttributes,MemorySize,MemoryEntropy,NumDaysBefore,NumDaysAfter,EventFrequency,RuminationFrequency,Time,ChunkV,Traumatic,ChunkSimilarity,BLL,IMAGINAL-ACTIVATION,RT
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.8659,100.0000,60.0000,20.0000,20.0000,301561.1000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.8822,100.0000,60.0000,20.0000,20.0000,301440.3400,0.6125,0.0000,0.6250,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.9358,100.0000,60.0000,20.0000,20.0000,299641.1000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.8873,100.0000,60.0000,20.0000,20.0000,297721.0600,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.8797,100.0000,60.0000,20.0000,20.0000,294481.0600,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.8622,100.0000,60.0000,20.0000,20.0000,292921.0600,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.7427,100.0000,60.0000,20.0000,20.0000,288181.0600,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.7160,100.0000,60.0000,20.0000,20.0000,287761.0600,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.6589,100.0000,60.0000,20.0000,20.0000,287401.1000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.7891,100.0000,60.0000,20.0000,20.0000,286500.2200,0.1181,0.0000,0.2500,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.7754,100.0000,60.0000,20.0000,20.0000,286261.0600,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.8337,100.0000,60.0000,20.0000,20.0000,285480.4000,0.1209,0.0000,0.3750,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.8490,100.0000,60.0000,20.0000,20.0000,282421.0600,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.8616,100.0000,60.0000,20.0000,20.0000,282120.8400,0.4523,0.0000,0.5000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.8456,100.0000,60.0000,20.0000,20.0000,280561.1000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.8085,100.0000,60.0000,20.0000,20.0000,279900.8000,0.2867,0.0000,0.3750,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.8068,100.0000,60.0000,20.0000,20.0000,279841.0600,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.7721,100.0000,60.0000,20.0000,20.0000,278881.0600,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.7564,100.0000,60.0000,20.0000,20.0000,278581.0600,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.8643,100.0000,60.0000,20.0000,20.0000,276600.5000,0.5748,0.0000,0.7500,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.9338,100.0000,60.0000,20.0000,20.0000,271260.7200,0.4616,0.0000,0.3750,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.6966,100.0000,60.0000,20.0000,20.0000,261121.1100,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.8371,100.0000,60.0000,20.0000,20.0000,220201.1100,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.8321,100.0000,60.0000,20.0000,20.0000,218461.0600,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.8262,100.0000,60.0000,20.0000,20.0000,217081.0600,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.7768,100.0000,60.0000,20.0000,20.0000,207541.0600,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.7651,100.0000,60.0000,20.0000,20.0000,205261.0600,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.7337,100.0000,60.0000,20.0000,20.0000,200941.0600,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.7047,100.0000,60.0000,20.0000,20.0000,200581.0600,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.6435,100.0000,60.0000,20.0000,20.0000,197881.0600,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.6104,100.0000,60.0000,20.0000,20.0000,197040.3800,0.0433,0.0000,0.2500,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.5048,100.0000,60.0000,20.0000,20.0000,196141.0600,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.4407,100.0000,60.0000,20.0000,20.0000,194221.1100,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.4431,100.0000,60.0000,20.0000,20.0000,193801.0600,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.4581,100.0000,60.0000,20.0000,20.0000,193260.9400,-0.2092,0.0000,0.1250,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.4497,100.0000,60.0000,20.0000,20.0000,192480.6300,0.4507,0.0000,0.1250,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.4260,100.0000,60.0000,20.0000,20.0000,191400.5000,0.5964,0.0000,0.3750,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.3828,100.0000,60.0000,20.0000,20.0000,190560.4800,-0.9408,0.0000,0.7500,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.4357,100.0000,60.0000,20.0000,20.0000,189721.1100,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.0359,100.0000,60.0000,20.0000,20.0000,185461.1100,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.2498,100.0000,60.0000,20.0000,20.0000,184980.4000,0.6079,0.0000,0.1250,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.4026,100.0000,60.0000,20.0000,20.0000,184381.1100,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.3914,100.0000,60.0000,20.0000,20.0000,183781.1100,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.3175,100.0000,60.0000,20.0000,20.0000,181921.1100,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.2884,100.0000,60.0000,20.0000,20.0000,181681.1100,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.0064,100.0000,60.0000,20.0000,20.0000,176400.9400,0.5859,0.0000,0.3750,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,2.9717,100.0000,60.0000,20.0000,20.0000,176041.1100,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.1195,100.0000,60.0000,20.0000,20.0000,174061.1100,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.3651,100.0000,60.0000,20.0000,20.0000,148321.0600,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.3100,100.0000,60.0000,20.0000,20.0000,133381.0500,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.2768,100.0000,60.0000,20.0000,20.0000,124081.0500,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.2456,100.0000,60.0000,20.0000,20.0000,120961.0500,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,2.7702,100.0000,60.0000,20.0000,20.0000,119341.0900,0.6241,0.0000,0.3750,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.2204,100.0000,60.0000,20.0000,20.0000,115621.0500,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.1674,100.0000,60.0000,20.0000,20.0000,112861.0500,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.1758,100.0000,60.0000,20.0000,20.0000,112740.8750,0.6359,0.0000,0.7500,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.1542,100.0000,60.0000,20.0000,20.0000,112321.0500,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.1246,100.0000,60.0000,20.0000,20.0000,111961.0500,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.1343,100.0000,60.0000,20.0000,20.0000,111181.1000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.0700,100.0000,60.0000,20.0000,20.0000,109261.0500,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,2.9835,100.0000,60.0000,20.0000,20.0000,107821.0500,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,2.8655,100.0000,60.0000,20.0000,20.0000,105900.3900,0.5916,0.0000,0.5000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.0732,100.0000,60.0000,20.0000,20.0000,105420.9900,-0.2085,0.0000,0.7500,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.0387,100.0000,60.0000,20.0000,20.0000,101641.0500,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,2.8313,100.0000,60.0000,20.0000,20.0000,100021.1000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.1485,100.0000,60.0000,20.0000,20.0000,99901.1000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,3.0880,100.0000,60.0000,20.0000,20.0000,98941.1000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,2.8827,100.0000,60.0000,20.0000,20.0000,94381.1000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,2.9991,100.0000,60.0000,20.0000,20.0000,90961.1000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,2.9501,100.0000,60.0000,20.0000,20.0000,54120.5430,0.1555,0.0000,0.5000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,2.9163,100.0000,60.0000,20.0000,20.0000,44401.0470,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,2.9103,100.0000,60.0000,20.0000,20.0000,43621.0470,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,2.8436,100.0000,60.0000,20.0000,20.0000,39721.0470,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,2.5983,100.0000,60.0000,20.0000,20.0000,38281.0470,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,2.7793,100.0000,60.0000,20.0000,20.0000,38101.1000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,2.5316,100.0000,60.0000,20.0000,20.0000,35761.1000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,2.4551,100.0000,60.0000,20.0000,20.0000,35521.0470,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,2.5935,100.0000,60.0000,20.0000,20.0000,33841.1000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,2.5601,100.0000,60.0000,20.0000,20.0000,33541.0500,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,2.0337,100.0000,60.0000,20.0000,20.0000,32581.1000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,2.5543,100.0000,60.0000,20.0000,20.0000,32461.1000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,2.4652,100.0000,60.0000,20.0000,20.0000,30361.0500,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,2.5288,100.0000,60.0000,20.0000,20.0000,25561.0500,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,1.0000,0.0000,0.9500,8.0000,4.0000,NIL,2.5199,100.0000,60.0000,20.0000,20.0000,25321.0500,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
